work_id,perf_id_A,title_A,artist_A,yt_id_A,perf_id_B,title_B,artist_B,yt_id_B
6991,6992,The Sun Always Shines on TV,Milk Inc,hoIVzYXfBjo,526380,The Sun Always Shines on TV,Diva [NO],tlLi3zbSEMU
6996,36667,Why Don't You Love Me,"Hank Williams, Sr. & Hank Williams, Jr.",5QKVyEQQc3c,210701,Why Don't You Love Me,Marty Gold and His Orchestra,R2NQGfk5hAk
7009,1310713,True,8BU,Cj-ALSHl28c,7009,True,Spandau Ballet,AR8D2yqgQ1U
7034,209964,All out of Love,John Barrowman,9fmY07ARSuA,1146074,All out of Love,Sarah Menescal,Mr0STntlhKg
7184,1316493,Ballerina,Franck Pourcel et son grand orchestre,QHDUbYY_KDY,1522622,Nabucco,Aimable,nnHpXhpNMAQ
7199,482403,Love Me Tonight,Joe Dolan,Ip8MXid-rEc,719443,Unta en saa,Erin,iwkJVTCjQnw
7229,241841,Yesterdays,Johnny Smith,010m50Jop0Y,948270,Yesterdays,The Dutch Jazz Orchestra,JeQdlzb6VLE
7245,492511,Memory,Marina Prior,hJFcxjq5hOs,784837,Memory,Richard Anthony,uCTEgqUblvc
7259,880239,Tara's Theme,Marty Gold and His Orchestra,VnqQbBX_wEA,1293742,Tara's Theme,The Bruno Bertone Orchestra,xsAhLAP9soc
7261,46413,Yesterday Once More,Stan Whitmire,-pqMGd-2kgQ,467302,Yesterday Once More,Nicki Parrott,y7hk4CEXMPs
7267,131735,Sailing,Mark Vincent,6THvwV5nue0,579062,Sailing / Ships Are Sailing,Grace Griffith,zOhNrUGzGVE
7393,1186617,Now We Are Free,Erik Borelius,fmxwSYYu77U,1284002,Now We Are Free,Peter Hollens & Aliki,PF696IQFMWc
7399,896623,We Are the World,Channel Aid,8jKnuc6XqgQ,1136900,We Are the World,Judson Mancebo,2bleizt8Qtg
7428,195806,Instant Karma,Scattered Trees,ADstoiijgoo,475737,Instant Karma!,The Sheer,qHmVQDXd8ic
7469,634789,Moondance,Die drei Damen,H9B2rgR_bUw,851189,ריקוד ירח [Rikud yareakh],גידי גוב,P0M8iteoBSU
7488,731669,Glory Box,Ariane Moffatt,6WDAMBTBdHw,785751,Glory Box,Walter Sickert & The Army of Broken Toys,iQKbi9wT4CM
7490,318711,Nothing Takes the Place of You,Z.Z. Hill,tVToS0zYEYc,689893,Nothing Takes the Place of You,Mike Spenser and The Cannibals,UY-2GyTAeJE
7562,40483,Goin' to Chicago Blues,Lou Rawls,WX32Y_vdKy0,966876,Going to Chicago Blues,Doc & Merle Watson,K1RktMGW1tE
7583,1065704,How High the Moon,"Liz Gorrill, Charley Krachy",14rJUDvplbc,1227630,How High the Moon,Man Overboard [GB],x28pIV7nI5U
7584,1549794,You Don't Know What Love Is,Georgie Shaw with Jack Pleis and His Orchestra,yP8m3RUus_M,126047,You Don't Know What Love Is,David Nathan,ndy24g2YpJU
7640,49052,Stop Breaking Down,Rolling Stones,NnDpW5vpbDY,121944,Stop Breakin' Down,The Nighthawks [US1],DG4_muBNb9U
7735,603244,Everywhere,Jimmy Jørgensen,idQMtJKw3wk,1118938,Everywhere,8 Bit Arcade,KRZZW-UQaAI
7800,1101790,Aba Daba Honeymoon,The Shiny Stockings,M_AjqYhhCUg,345547,Aba Daba (hoor die baby),Will Ferdy met Lou Logist en zijn orkest,qyHMg-65UmM
7816,458928,It Don't Mean a Thing,Ron Kaplan,lGGzarGQh0Y,1222208,It Don't Mean a Thing (If It Ain't Got That Swing),"Emmet Cohen featuring Benny Golson & Albert ""Tootie"" Heath",o12SGTT7EcA
7865,163980,If There Is Someone Lovelier Than You,Enrico Pieranunzi Trio,0tyQoZoU0Vs,751125,If There Is Someone Lovelier Than You,Pete Smyser,ad_XxFDA--Q
7895,1113986,Heims um ból,Skólakór Kársness,iszpvZXCjxE,1283805,Silent Night,Alice Offley,VrsfEVBWlEY
8142,1394241,Love Is Love,Horst Fischer - Orchester Rudi Bohn und die Jack Milton-Singers,8fZ0-wy81OM,1628428,Eloise,Isabel Gimenez,70bU679SuxI
8172,600251,Chameleon,Ron Holloway,2jwFr-Zs4V8,928983,Chameleon,Jarosław Śmietana & Cezariusz Gadzina,8rAOt7JXYqQ
8252,383237,Back in the U.S.A.,Jim & Jesse and The Virginia Boys,hwNwDa3xOQI,612193,Stadiin takaisin,Jussi Raittinen,5BVVBymv-P8
8269,8270,White Rabbit,The Damned,8ZwzOWyHtdI,48854,White Rabbit,David Diebold & Kim Cataluna,_8LMQfQwvnc
8346,155269,I Want You,Peter Keane,E4FQ4oA-nwc,167278,Jeg vil ha dig,Steffen Brandt,4azX5OAVcgM
8357,16893,My Back Pages,The Nice [GB],Kj1Li_WmnIs,68332,My Back Pages,Joan Osborne & Jackson Browne,W6egCk43qf4
8372,740256,I Should Have Known Better,Peawees,5ERXxoprbmA,180942,Menina linda,Renato e Seus Blue Caps,bMggy20ingg
8439,616838,You're My Best Friend,Glambeats Corp.,sjpq6_2Wgt0,1395003,You're My Best Friend,"Adam Pascal, Max Crumm",En5nbqKMeVk
8471,85857,"I'm Left, You're Right, She's Gone",Jerry Lee Lewis,ktUypXsxBuM,938896,"You're Right, I'm Left, She's Gone",Micke Muster,BXv3N-f0yAQ
8521,8523,Snowbird,Rani Arbo & Daisy Mayhem,ZKMxLej7_DM,1588679,Snowbird,Graceland Band,r32il913TG8
8583,49669,What I Did for Love,Johnny Mathis,-BPdHBhHtXI,434827,What I Did for Love,Louise Dearman,YlhdKXyjhlE
8754,832936,Redemption Song,カルカヤマコト,4xLJmZfbGCI,1565760,Redemption Song,Damiano [Fiorella],4Vgo2_36W3w
8799,1459981,Early Morning Rain,Taylor James,Ta36UzU4GQk,1460063,Aamuöiseen sateeseen,Mr. Breathless & Varjokuva,JgSKVsUf9A8
8803,632377,Who's Lovin' You,John Lloyd Young,Xyj5glqB71Q,638858,Who's Lovin' Me,P.Y.T.,C9g7JBlTOwU
8828,84548,Black Dog,Orchestre National de Jazz avec Franck Tortiller,01HekfldixU,204602,Black Dog,Lana Rebel,wniZl6ym6ho
8892,169054,Wimoweh,Chris Barber and His Jazz Band,DHjxsTqbRNU,501187,Wimoweh,The Spinners [GB],EYfZnZaneAw
8920,415267,Old Time Rock n' Roll,Connie Francis,ZlQ364MXVlA,1135830,Old Time Rock n Roll,The Hit Co.,zfkLto1x7Cs
8937,172821,Penny Lane,Kai Winding,Dqk1hcTxpcM,1129921,Penny Lane,Ebony Steelband,-dB6yq3egzc
8945,677241,Rave On,The Wrockers,vSXIX_FJRJY,882675,Rave On,Mickie Most,SIkGGFNPRlw
8968,306546,Hurt,Skeggs,mKeMss_fvxw,1751421,Hurt,Pierluigi Colangelo,VCaFjY8xyXM
8979,8980,Daddy Cool,Placebo [GB],bX8aF0fGIwE,355012,Daddy Cool,Arthur Mullard & Hylda Baker,YjMn_xNBn5E
9006,1318371,Willow Weep for Me,John Colianni,3mUlAOlcaVA,401129,Willow Weep for Me,Billy Larkin & The Delegates,uSAJzrbYC5Q
9008,373302,Born Under a Bad Sign,Chris Thomas King,p2bSfPs_JgE,485697,Born Under a Bad Sign,Melissa Etheridge,buM40URwLyQ
9024,813703,How Come You Don't Call Me,Nada-Leigh Nasser & Jasmin Jade Nasser,MbYQM11yYzE,1720762,How Come U Don't Call Me Anymore,Chris Lund,PCv8g8waeOE
9044,289944,Don't Bring Me Down,Donna Loren,t675S3kz4UI,713069,Bring mich nicht um,Stefan Hallberg,ppBlBBjp5pg
9062,1511028,The Price of Love,Insiders,UKM9G2r7cug,1631941,Price of Love,The Plimsouls,UQnkXAKDGNE
9072,1081544,Teach Your Children,Johnny Grand,MGE-sFvE8zQ,464341,Ik ga met je mee,Albert West,nryRpqhZXpU
9118,205806,Mack the Knife,Dee Snider,6urX4CgSL3s,281140,Mack the Knife,Mark Lanegan,cjaOAejN2TM
9131,174119,When Sunny Gets Blue,Ryo Kawasaki,9euKsleglJ0,239631,When Sunny Gets Blue,Ann Farholt,9RwW7Ey_ZGw
9202,397841,Words,Bill Fredericks,XOg1UCBZvYw,812601,Per te ci morirò,I Profeti,JDJgNiNBZT8
9262,303772,Old Devil Moon,Stan Kenton and His Orchestra,nwlXC9XspS4,450578,That Old Devil Moon,Janis Mann,g-MJjJJGMQI
9263,1226686,It Could Happen to You,Cyrille Aimée & Michaël Valeanu,uTeUWUkpg2g,1526031,It Could Happen to You,Florian Ross Octet,o5DKz-lZ0UA
9266,441714,Polka Dots and Moon Beams,Sarah Vaughan,shW0rqv6sZM,1335857,Polka Dots and Moonbeams,Roby Pantall Jazz Trio,sRnMZeVUgFo
9267,1269002,Yardbird Suite,Bohuslän Big Band,HaH_YhKMU6I,1594890,Yardbird Suite,Junior Cook,th3pe2Affxs
9322,690923,Ain't No Love in the Heart of the City,Loaded Gun,TJp0B3G_jKc,1348772,Ain't No Love in the Heart of the City,Welshly Arms,Qv7pEkxsrlo
9401,1569884,Speed of the Sound of Loneliness,Rain Check,0_CpVC1qpo0,1706694,Hai fæk skyllen,Allan Olsen,mtMkR3Wa0j8
9508,1023129,Yellow Submarine,Robert Brandon,zCFg6j8H410,1233149,Yellow Submarine,Steel Drum Island,TfIODhXJt94
9553,60620,Lollipop,The Mudlarks,oMT9SOvvEK8,601998,Lollipop,The Fouryo's met muzikale begeleiding,BaVoXrgXTxM
9571,1650675,La vie en rose,Fernand Gignac,9WKeH2Yduvg,9571,La vie en rose,"Marianne Michel - Accomp. d'orch., dir. Jean Faustin",qLZQxmsm1uk
9605,1334913,The Windows of the World,Rumer,2D9HfEJX40s,1441248,עולמות רחוקים,כרמלה קורן,AQva5L96T38
9671,39619,Goodbye,Jack Jones,gRWJ5NJAPoo,1533951,Goodbye,Jacob Karlzon Trio,YD5b29BdzXM
9673,157445,In a Mellow Tone,Jenna Mammina,H3oQw90pHIo,312917,In a Mellow Tone,Sarah Vaughan,RUS9QRMqAiY
9676,363907,A Night in Tunisia,Doc Severinsen & His Orch.,bjP6fGs0_rg,552113,A Night in Tunisia,Michael Carvin,betrAyojW9k
9720,9720,Chove chuva,Jorge Ben,RSlnTUJ8JCo,1000973,Chove chuva (Listen to the Rain),Alex Hassilev,lO0vrz8v1vI
9724,1560055,Samba de uma nota só,Trio Pagú,L2f5DuQHA8I,1067478,Samba de uma nota só,Marcus Lima,IxR0bNIn5oI
9784,9785,Evil Is Going On,Canned Heat,sCg-dun7KVw,848827,Evil,Blindside Blues Band,uVui7QbYGNQ
9941,34270,Kind-Hearted Woman,Ron Hacker and The Hacksaws,4yHvh6JEcYk,901453,Kind Hearted Woman Blues,Leon Redbone,9EcEkCVnuCM
9958,774330,Little Sadie,Misty River,5nEjS9PwANg,1037791,Little Sadie,The Freight Hoppers,YD7O-UHL_Cw
10009,10009,Willie and the Hand Jive,The Johnny Otis Show,kIlX4w7Bs3Y,183425,Willie and the Hand Jive,New Riders of the Purple Sage,L4Yv9n-c_FE
10017,49456,Danny's Song,Kenny Loggins with Jim Messina,4FDcTyyXQb8,1195801,Danny's Song,Simon Nicol,DftCMhnfqXk
10040,10041,I'm Ready,George Thorogood and The Destroyers,alo-wFnjnPw,382216,I'm Ready,Pepe Ahlqvist & Jarkka Rissanen,ShK5bGhs4Eg
10053,1187878,I'm Ready,Bob Walsh,wM41en0N37Y,1762588,I'm Ready,The Ducks,yrnmOVTsAe4
10091,812035,Theme from A View to a Kill,The London Starlight Orchestra & Singers,RBQ4-GyU1og,149095,A View to a Kill,Northern Kings,adj6UnwV5Lg
10095,797075,Girls on Film,Trevor Horn feat. The Sarm Orchestra and All Saints,8Zx2Ha2SvqM,1285034,Girls on Film,Acoustic Heartstrings,coJchVZLYA0
10125,10126,Last Caress,Metallica,8YhIihkWvwA,1122704,Last Caress,Tracy Thornton,ZSuzlJ_eo_s
10139,391569,I Think We're Alone Now,The Click Five,VcwJ69cjUKI,770029,I Think We're Alone Now,Belle Lawrence,Vu20ZuK1Hjo
10141,1678577,La bamba,Guillermo Puerta,8lflCxDpRkI,919552,La bamba,The Four Amigos,nuf1j-QUEzc
10154,1266101,Rockin' Around the Christmas Tree,Victoria Duffield,GG5uJRRv6S0,581409,"Rokaten niin, rokaten näin",Timo T. A. Mikkonen ja Mervi,4R7s6T1PpfI
10159,1268641,What Christmas Means to Me,Twinkle Twinkle Little Rock Star,N2WF8UeLZjU,1164596,What Christmas Means to Me,Eclipse 6,aEUamjw4Avs
10212,111004,You Don't Know Me,Michael Bolton,bd61eak1Vv0,146038,You Don't Know Me,Hewlett Anderson Waslousky,UN4QlgGeiDw
10250,965678,Watch What Happens,Erroll Garner,7pT9jHqCOMs,39588,Watch What Happens,Jack Jones,9YK_vhp8KXM
10352,1554367,Le poinçonneur des Lilas,Les Doigts de l'Homme,aB3dScD4Vhs,37770,Just a Man with a Job,The Rakes,6vfRGvX-MtM
10380,802916,I'll Be Back,MonaLisa Twins,O1NZg3j1TA0,215889,I'll Be Back,Curtis Salgado,t3uJTE2uDpQ
10381,30091,It's Only Love,Gary U.S. Bonds,MF76feUs4HU,898832,It's Only Love,The Yellow Melodies,RQywEg1SaYg
10599,10597,Neither One of Us (Wants to Be the First to Say Goodbye),Gladys Knight & The Pips,eJmplWfWAPU,402686,Neither One of Us (Wants to Be the First to Say Goodbye),Johnny Adams,MH1kUIdlbuw
10788,381608,Got to Get You into My Life,Ramón García,o4NIIblWrjY,1076696,Got to Get You into My Life,Guy Lukowski,fNoRlhDVepU
10791,1147235,PS I Love You,The B-Sides,Q4Q9Iz5Gc6k,53397,Ça reste entre nous,Les Missiles,yNFDa-odxSE
10825,987263,I Don't Want to Talk About It,Jennylyn Mercado,-biKk4hY2c8,1691965,I Don't Want to Talk About It,D'ZRT,ryKFlr-LzhM
10845,725682,You Go to My Head,Olivia Keast,_Y3gSF5rqLQ,1742268,You Go to My Head,TMD,eJanFL93PiQ
10851,402989,The Nearness of You,Robert Goulet,uXhlRvkVpiI,547882,The Nearness of You,Klaus Ignatzek Trio,FjhZaMzPSlM
10852,1533300,We'll Be Together Again,Norm Drubner,Yk8CA0PQS14,1589975,We'll Be Together Again,Sofía [MX],KndCbEQ7u5o
10890,1281246,Everyday Is Like Sunday,Dirk Darmstaedter,Wa_f1KP38us,1666512,Everyday Is Like Sunday,Steve Adey,-f8dOKNPIM8
10895,468145,I've Got a Feeling,Giacomo Bondi,ZiZxKZ-Gs0Y,1430173,I've Got a Feeling,Phishbacher Trio,qnnRC9i_6Gk
10911,851537,Smile,Karl Olandersson,_A7pRCRgPyI,70839,Smile,Tony Bennett,G7B2_RYZVjs
10961,128988,Woodstock,Joni Mitchell,CEBmKi2xmoU,426740,Woodstock,Suzanne [NZ],hzN1ZMrAiDw
10974,281418,Crossroads,Ricky Koole,G0kUOcfJz8E,606055,Crossroads,Larry Carlton & Steve Lukather,Ngx_PZYEFNs
11006,1149343,I Can't Give You Anything but Love,Connie Boswell,VfoDUiMeFq8,897144,I Can't Give You Anything but Love,Nat Adderley Quintet,sLhKGSDgqcg
11008,41439,I Wanna Be Loved,Diane Schuur,WUOtzNdqxck,286615,I Wanna Be Loved,Shirley Horn,hswXk1EMqfo
11102,11104,Saturday Night's Alright for Fighting,Flotsam and Jetsam,OP7taMnoL_w,755177,Saturday Night's Alright for Fighting,Giovanni Spano,wtRDdfVj3W8
11105,49576,Crocodile Rock,The Farmers,34LFA8mnvM8,848905,Crocodile Rock,Elton John and The Muppets,aGnasEZY0F0
11190,11192,Love Song,Lani Hall,FM_mZ9mr3DM,449321,Love Song,Frances Black,askQndXH4DQ
11300,469433,Please Mr. Postman,The Playmates [NO],H_vPC3Ddf28,1136888,Please Mr. Postman,Judson Mancebo,jClQIvfZZ7g
11315,11320,The Night Before,Joe Goldmark,XivudgUKAYY,619598,The Night Before,Scott Erickson,EbEflnmsm6k
11316,796199,I Need You,Gilles Valiquette,GR3rR0KDNT4,865580,I Need You,Asfalto,AcFL5X_pi6Q
11352,413180,You and the Night and the Music,Nelson Riddle and His Orchestra,-X-fWJP61lk,787461,You and the Night and the Music,Louise Gibbs,qEe-RR5lvhQ
11408,318720,Mustang Sally,Gene Dozier & The Brotherhood,gb_UIIcZHcA,595192,Mustang Sally,Hootie & The Blowfish,3gADQ1L7Hnk
11429,53986,Many Rivers to Cross,Jocelyn Brown with Heatwave,iF1dPwG3RyA,441331,Many Rivers to Cross,Annie Lennox,pr0WYxHKNB8
11434,320576,All My Tears,Ane Brun,GNSBctmMI3k,1555165,All My Tears Be Washed Away,Susanna & David Wallumrød,e5VRXejuc-I
11471,290387,Lullaby of the Leaves,Connie Evingson,-bf9TjnzkF8,1220933,Lullaby of the Leaves,Professor Cunningham and His Old School feat. Tamara Korn,HYUfxu6tDrE
11475,43495,Another Star,Najee,ottLuh7u0bo,431430,Another Star,Mauricio Detoni,fxI5XQmDdYI
11516,1277686,Águas de março,Cibo matto,fzWILJOuNsY,889144,Waters of March,Jason Lee Bruns - Kevin Bachelder,RCh6OIiz6Uc
11535,915992,Manhã de carnaval,3 na Bossa,_ypKGgLA3IU,750179,Manhã de carnaval,Lilly Abreu,_V6FpFzfdm8
11552,325072,Autumn Leaves,Francie Zucco,d4eo2YRfrzw,1308351,Autumn Leaves,Nina & Jensens Jazz Serenaders,apjZNRwjtvI
11657,926294,Bésame mucho,De Poly para Quem Ama,-TitqagKqD8,781778,Bésame mucho,Perla,PhpgAZgSNw4
11704,41874,Chain Gang,Johnny Nash,MNuRQh5odqk,441775,Chain Gang,Renaissance [US],YsHGWp-Ljac
11756,36940,Together Again,"Hank Williams, Jr. and Lois Johnson",bE7v7tK7Fy0,515672,Together Again,Chris Hillman and Herb Pedersen,LWmOc44ui94
11785,138840,Sweet Dreams,Willie Nelson and Faron Young,_zUd650bHjY,979868,Sweet Dreams,Vanna [HR],Mc_IU0O0_VU
11804,214152,Coat of Many Colors,Eva Cassidy,PvAtZzB-fng,1376390,Coat of Many Colors,The Nelons,0OrKL3AYSSI
11815,45085,For Heaven's Sake,Nancy Wilson [US1],23PkGxImylg,1586277,For Heaven's Sake,"Christof Sänger Trio feat. Rudi Engel, Tobias Schirmer",nZjE6uVtut4
11819,737690,Out of This World,Benny Golson,Dy6_Y3NAEv4,1105762,Out of This World,Bing Crosby with John Scott Trotter and His Orchestra,NTTXm_NUAAI
11823,181600,It's Magic,Scott Robinson,BNFclYFynzg,580288,It's Magic,Don Cherry / Willie Nelson,_KWAuzizGF4
11916,27681,After the Gold Rush,Vitamin String Quartet,Pz28s_zI6cI,1309932,After the Gold Rush,Anonymous Choir,Adgg4UcqqUE
11988,72493,Heart of Stone,Barry Goldberg,3VXdjRVNmUI,627730,Heart of Stone,The Nightcrawlers [US],xkYdu_ZPgRw
12075,103161,Need Your Love So Bad,Robin Kenyatta,hZ7W0fImLQ4,949361,I Need Your Love So Bad,Jarek Śmietana & Wojtek Karolak,5BcAyR8boJo
12137,1421958,You Took Advantage of Me,Barbara Carroll,waxk1OS8xEc,1669023,You Took Advantage of Me,Costel Nitescu,Cw1zWOMc5-s
12150,12150,End of the Road,Boyz II Men,zDKO6XYXioc,124377,End of the Road,Vanessa Petruo,OLmXL40ECE0
12272,1534351,Graceland,Kai Welch,KmNK8cjKxIQ,1755271,Graceland,Sean Watkins & The Bee Eaters,VO8pQtNVJ7g
12317,561142,Close Your Eyes,Amanda Carr,TlG5oPu5it0,391394,Close Your Eyes,Kimiko Kasai,DdQJjbwvQxM
12332,252160,The Only Living Boy in New York,Marc Cohn,GqZ0Y4K8Mkg,281874,The Only Living Boy in New York,Rose Melberg,rSAyU4xdPwU
12357,296188,If I Should Fall,Louise Setara,h-v0nkzmy3Q,416253,If I Should Fall Behind,Paul Carrack,KrKjjlghIwk
12395,30940,I Want to Tell You,Mike Melvoin,nNC07OXLozw,1184600,I Want to Tell You,Kyle Richards & The TM Collective,k6pL5hqOmCo
12404,206309,Oh! Susanna,The Robert Shaw Chorale,7PrnUwDWy_o,1042861,Oh Susanna,Wayne Erbsen,Ve3dvn3ejLQ
12424,374808,Positively 4th Street,Jerry Garcia Band,JOhRbNQVuBM,509712,Positively 4th Street,The Hanaway Band,RZXU6KjM2pc
12448,144219,Let's Twist Again,The Isley Brothers,KwwOjjVYTNo,261245,Let's Twist Again,Danny [FI],Ffe2gMqpKy0
12457,1475487,Cuando calienta el sol,Tony Vilar con Frank Ferrar y su orq.,PNftSA-u754,129984,Love Me with All Your Heart,Petula Clark,ez6_OA1HoKY
12462,398693,You Can Depend on Me,Humphrey Lyttelton and His Band,UIhPAwN-Xuc,1292753,You Can Depend on Me,Brian Carrick,1kVxb7wk2RY
12481,12483,Summer of 69,MxPx,Vq_frFWoQSs,1442830,Summer of '69,Hanna Pakarinen,ZdZi9O2Bda4
12694,27185,Learning the Game,The Crickets & Albert Lee,BpEXu877fSE,800914,Learning the Game,Clive Gregson,UqhSNkq2Zw8
12701,693933,"It's Alright, Ma (I'm Only Bleeding)",Hugo Race & The True Spirit,icCuJozvavQ,1098826,"It's Alright, Ma (I'm Only Bleeding)",Reverend Freakchild,2s_L5jqYZos
12792,199088,Dancing in the Dark,Meredith D'Ambrosio,TtGrYYTRcAg,1511662,Dancing in the Dark,Ambrose and His Orchestra,MlPS0YWwc5c
12837,1555823,Solitary Man,One Bar Town,PIa3C8RBG6M,1697518,Solitary Man,Heinrich (Doc Wolf),6s_7ZKPAeJE
12844,291904,You Make My Dreams,Mêlée,Obh9Q3zaX4U,787689,You Make My Dreams,Rascal Flatts,e0hLXMdwlUo
12947,12952,I Hear You Knocking,Dave Edmunds,hMjwb13TFCo,91758,I Hear You Knocking,Wynonna,88kEZx-balw
12968,520492,The Beat Goes On,Eleonora's Holiday,WhC07QukR08,1229146,The Beat Goes On,Aubrey Logan,Lf2l1MiYXFM
12992,411999,I Can See Clearly Now,Peter Corry,z2F7D081hCk,238473,Toi et le soleil,Lorie,eLDRvyl70Kk
13050,34827,Ripple,Rick Danko,5LAmdI9NtmE,957628,Ripple,Jesse McReynolds & Friends with David Nelson & Stu Allen,712i1Ij2te8
13152,85529,It's Alright,Seal,FkbWff3ik8Q,191735,It's All Right,Cliff Bennett and The Rebel Rousers,TqKu5ClBaz4
13208,61456,Con te partiro,Grégory Lemarchal,ogGuCAnwEWg,1308769,I Will Go with You,The Countdown Singers,3BfRq6ERqlE
13219,13219,Moon Shadow,Cat Stevens,9c49aDWrzeA,637156,Moonshadow,Nils Landgren,AMxn9zrCrT0
13251,1057966,When I Look in Your Eyes,Colleen Raye,8o7U5qWGo98,1559672,When I Look in Your Eyes,Elvira Barjau,neipzfsBmec
13305,290679,Any Old Time,Buddy Jones,op62WvB6Ky4,976204,Any Old Time,Tatsuo Kameno,3MtQJwVjb2Q
13390,1348146,Big Hurt,Vikki Carr,lWt-G6NVi_w,1680196,The Big Hurt,BearEssense,vmERvPYDAoQ
13552,224931,If I Were a Bell,Woody Shaw,ODxSTIlo9bk,738360,If I Were a Bell,Joe Davidian Trio,5-6_FBR2wtI
13567,43153,Can We Still Be Friends,Rod Stewart,oWSTslRCg_0,471565,Can We Still Be Friends?,Barry Hay - Metropole Big Band,qK8fd76bCGU
13571,290603,Le gorille,L'âme des poètes,2qxzFicbVO8,1474146,El gorila,Claudina y Alberto Gambino,5joxZr-6Rko
13691,186200,Just a Closer Walk with Thee,The Charlie Daniels Band,ziL2orLklI8,395095,Just a Closer Walk with Thee,Merle Haggard & The Strangers,XGs9KuZJa1c
13703,330334,O mio babbino caro,Cantor Deborah Jacobson,WsHNvfYJ5vU,1294618,O mio babbino caro,Erin Hill,-f5kXsr2crk
13861,13861,Just Like Heaven,The Cure,n3nPiBai66M,13864,Just Like Heaven,Indecision,wQD-fP9kyYA
13890,207258,Fixing a Hole,Andy Timmons Band,NdWBhcvOyXk,1570317,Fixing a Hole,Art of Time Ensemble,4JBsfKCwgB8
13936,13940,Lonely Teardrops,Howard Huntsberry,YQreWiYBs3s,95363,Lonely Teardrops,P.J. Proby,Bmhb86jwnLQ
13979,471878,Fell in Love with a Girl,8-Bit Arcade,wdGvtWkeI74,1359998,Fell in Love with a Girl,Lurk,DrMBAWNNXlY
14025,37653,Kaw-Liga,Hawkshaw Hawkins,OCKKKW0Tsm8,221189,Kaw-Liga,The Davis Sisters,V8Y7lQlSDbM
14035,36753,Half as Much,Stonewall Jackson,KutmpIcO_Z4,971068,Half as Much,Jeannie Seely,oqrv9uBpLMA
14138,1536595,Senza fine,Enrico Rava con Barbara Casini,SgTqbnC68g0,147847,Sin salida,Ana Belén,OtPBAiwTLws
14299,14314,Use Me,Hootie & The Blowfish,xG5ZHgiX4E4,1545949,Use Me,Yvonne Renman,tbI27oSiRF8
14330,192222,Killer Queen,Rajaton with Lahti Symphony Orchestra,1RzLN-8f-RI,633991,Killer Queen,Bailey Pelkman,q6H3Io95H78
14432,37892,Rock Around the Clock,Mae West,fjLIUEpFPEw,284788,Rock Around the Clock,Sha Na Na,C6eddiJ58EQ
14483,1460121,Devil Woman,The Rye Whiskey Road Band,mf5-ZAU20FI,1430366,Čudna devojka,Zlatni dečaci,tmD82vldBUc
14752,940708,Donna Lee,The Vaughn Nark Quintet,mZzRbRwl0Yc,641492,Donna Lee,Joscho Stephan & Olivier Holland,-8lPv-tVWqU
14804,225331,I Remember Clifford,The Steve Hall Quintet,m5EOTvEJHDs,833940,I Remember Clifford,Vinnie Sperrazza - Jacob Sacks - Masa Kamaguchi,N6NruT63JKw
14853,1261740,Running Up That Hill,Hollow Hum feat. Molly Parden,-2fchTobIqs,1377979,Running Up That Hill (A Deal with God),Kiesza & Sugar Jesus,_RAvtLTtLAY
14861,929204,"Quizás, quizás, quizás",Sonia Santana,-PuF-v-fJlM,1340549,"Quizás, quizás, quizás",Júlia Vargas & Os Barnabés,qitpX29y_H4
14884,384557,I Feel Free,El Chicano,4S1eWs0C5Ps,1100511,I Feel Free,The Second Coming [US],EaY2MRZVa_M
15326,16712,Vesoul,Jean-Louis Daulne,gqWV2tylsb0,1749011,Vesoul,Beltuner,FXeero6iC_k
15353,726641,Love,Eddie Vuittonet and The Time Travelers,bWBoeJHh2f8,1603005,Love,The Hope Singers,0uvnoZvBwrw
15385,507414,Sugar Sugar,Los Massot,OFiQdE9c37s,1198300,Azucar Azucar,Los Rockin Devil's,zzQW0-k0nKk
15488,33666,"Shame, Shame, Shame",The Mark Leeman Five,3YcF9FNR8dM,1471606,"Skam, skam, skam",Ronny Eriksson & Ramblin' Minds,k4OTqLiQfDk
15495,1076397,Hickory Wind,Johnny McEvoy,T5G9r2RWAVQ,1213087,Hickory Wind,Stu Kinniburgh · Phil Petersen · Tom Powell,iugCN5GIamU
15579,720086,Young Girl,Aidan John Moffat,YknrzkaqCsY,1476157,Young Girl,Peter Williams,vJ0GK_bBuow
15801,75080,Songbird,A Butterfly Mind,I_EJZWiJgMQ,1420545,Songbird,The Legal Tender Band,fPW9XKyO4bI
15916,369882,Ace of Spades,Crisix,5inPrJE-ZOE,1385319,Ace of Spades,Drain S.T.H.,6RoWMU8vjBM
16203,16207,Mean Old Frisco,Lightnin' Hopkins,CJ2jHQE0HXM,70843,Mean Old Frisco Blues,Louisiana Red,yS2rKq0Z2tg
16231,420967,Zai Zai Zai,Ben Cramer,UZlHfLRFb6g,680657,Päättyneet on päivät,Vilperin Perikunta,PFPr46qZQTw
16235,51713,Since I Met You Baby,Freddy Fender,a7b0qYyOh6Y,255242,Since I Met You Baby,B. B. King,-Q_zAB0jVXk
16378,311908,Brand New Cadillac,The Wild Black Jets,gHbzc2intso,1541708,Brand New Cadillac,Naked in English Class,9fHxd6t2aNk
16477,1556667,I Wanna Dance with Somebody,Kaitlyn Aurelia Smith,5I6Xcs-IB7c,1698587,I Wanna Dance with Somebody (Who Loves Me),KEiiNO,xUONWpgGNjw
