work_id,shift_amount,anchor_perf_id,target_perf_id,anchor_audio_file,target_audio_file
3882,-1,124642,213537,3882_124642_Anchor_shift-1.wav,3882_213537_Target_shift-1.wav
3902,0,55499,241702,3902_55499_Anchor_shift0.wav,3902_241702_Target_shift0.wav
3902,1,55499,241702,3902_55499_Anchor_shift+1.wav,3902_241702_Target_shift+1.wav
3902,-1,55499,241702,3902_55499_Anchor_shift-1.wav,3902_241702_Target_shift-1.wav
3917,0,362537,1104551,3917_362537_Anchor_shift0.wav,3917_1104551_Target_shift0.wav
3917,1,362537,1104551,3917_362537_Anchor_shift+1.wav,3917_1104551_Target_shift+1.wav
3917,-1,362537,1104551,3917_362537_Anchor_shift-1.wav,3917_1104551_Target_shift-1.wav
3976,0,889043,8775,3976_889043_Anchor_shift0.wav,3976_8775_Target_shift0.wav
3976,1,889043,8775,3976_889043_Anchor_shift+1.wav,3976_8775_Target_shift+1.wav
3976,-1,889043,8775,3976_889043_Anchor_shift-1.wav,3976_8775_Target_shift-1.wav
3980,0,1029427,3980,3980_1029427_Anchor_shift0.wav,3980_3980_Target_shift0.wav
3980,1,1029427,3980,3980_1029427_Anchor_shift+1.wav,3980_3980_Target_shift+1.wav
3980,-1,1029427,3980,3980_1029427_Anchor_shift-1.wav,3980_3980_Target_shift-1.wav
4037,0,4194,1442542,4037_4194_Anchor_shift0.wav,4037_1442542_Target_shift0.wav
4037,1,4194,1442542,4037_4194_Anchor_shift+1.wav,4037_1442542_Target_shift+1.wav
4037,-1,4194,1442542,4037_4194_Anchor_shift-1.wav,4037_1442542_Target_shift-1.wav
4066,0,258643,855430,4066_258643_Anchor_shift0.wav,4066_855430_Target_shift0.wav
4066,1,258643,855430,4066_258643_Anchor_shift+1.wav,4066_855430_Target_shift+1.wav
4066,-1,258643,855430,4066_258643_Anchor_shift-1.wav,4066_855430_Target_shift-1.wav
4103,0,559127,1081767,4103_559127_Anchor_shift0.wav,4103_1081767_Target_shift0.wav
4103,1,559127,1081767,4103_559127_Anchor_shift+1.wav,4103_1081767_Target_shift+1.wav
4103,-1,559127,1081767,4103_559127_Anchor_shift-1.wav,4103_1081767_Target_shift-1.wav
4116,0,166998,971975,4116_166998_Anchor_shift0.wav,4116_971975_Target_shift0.wav
4116,1,166998,971975,4116_166998_Anchor_shift+1.wav,4116_971975_Target_shift+1.wav
4116,-1,166998,971975,4116_166998_Anchor_shift-1.wav,4116_971975_Target_shift-1.wav
4131,0,390623,524489,4131_390623_Anchor_shift0.wav,4131_524489_Target_shift0.wav
4131,1,390623,524489,4131_390623_Anchor_shift+1.wav,4131_524489_Target_shift+1.wav
4131,-1,390623,524489,4131_390623_Anchor_shift-1.wav,4131_524489_Target_shift-1.wav
4195,0,1584449,34162,4195_1584449_Anchor_shift0.wav,4195_34162_Target_shift0.wav
4195,1,1584449,34162,4195_1584449_Anchor_shift+1.wav,4195_34162_Target_shift+1.wav
4195,-1,1584449,34162,4195_1584449_Anchor_shift-1.wav,4195_34162_Target_shift-1.wav
4232,0,964766,509185,4232_964766_Anchor_shift0.wav,4232_509185_Target_shift0.wav
4232,1,964766,509185,4232_964766_Anchor_shift+1.wav,4232_509185_Target_shift+1.wav
4232,-1,964766,509185,4232_964766_Anchor_shift-1.wav,4232_509185_Target_shift-1.wav
4249,0,694261,4249,4249_694261_Anchor_shift0.wav,4249_4249_Target_shift0.wav
4249,1,694261,4249,4249_694261_Anchor_shift+1.wav,4249_4249_Target_shift+1.wav
4249,-1,694261,4249,4249_694261_Anchor_shift-1.wav,4249_4249_Target_shift-1.wav
4351,0,576769,4351,4351_576769_Anchor_shift0.wav,4351_4351_Target_shift0.wav
4351,1,576769,4351,4351_576769_Anchor_shift+1.wav,4351_4351_Target_shift+1.wav
4351,-1,576769,4351,4351_576769_Anchor_shift-1.wav,4351_4351_Target_shift-1.wav
4393,0,372238,1426554,4393_372238_Anchor_shift0.wav,4393_1426554_Target_shift0.wav
4393,1,372238,1426554,4393_372238_Anchor_shift+1.wav,4393_1426554_Target_shift+1.wav
4393,-1,372238,1426554,4393_372238_Anchor_shift-1.wav,4393_1426554_Target_shift-1.wav
4435,0,109349,42647,4435_109349_Anchor_shift0.wav,4435_42647_Target_shift0.wav
4435,1,109349,42647,4435_109349_Anchor_shift+1.wav,4435_42647_Target_shift+1.wav
4435,-1,109349,42647,4435_109349_Anchor_shift-1.wav,4435_42647_Target_shift-1.wav
4444,0,1086102,1721270,4444_1086102_Anchor_shift0.wav,4444_1721270_Target_shift0.wav
4444,1,1086102,1721270,4444_1086102_Anchor_shift+1.wav,4444_1721270_Target_shift+1.wav
4444,-1,1086102,1721270,4444_1086102_Anchor_shift-1.wav,4444_1721270_Target_shift-1.wav
4470,0,916305,1077430,4470_916305_Anchor_shift0.wav,4470_1077430_Target_shift0.wav
4470,1,916305,1077430,4470_916305_Anchor_shift+1.wav,4470_1077430_Target_shift+1.wav
4470,-1,916305,1077430,4470_916305_Anchor_shift-1.wav,4470_1077430_Target_shift-1.wav
4489,0,1145097,1264564,4489_1145097_Anchor_shift0.wav,4489_1264564_Target_shift0.wav
4489,1,1145097,1264564,4489_1145097_Anchor_shift+1.wav,4489_1264564_Target_shift+1.wav
4489,-1,1145097,1264564,4489_1145097_Anchor_shift-1.wav,4489_1264564_Target_shift-1.wav
4525,0,178828,368937,4525_178828_Anchor_shift0.wav,4525_368937_Target_shift0.wav
4525,1,178828,368937,4525_178828_Anchor_shift+1.wav,4525_368937_Target_shift+1.wav
4525,-1,178828,368937,4525_178828_Anchor_shift-1.wav,4525_368937_Target_shift-1.wav
4533,0,68238,587356,4533_68238_Anchor_shift0.wav,4533_587356_Target_shift0.wav
4533,1,68238,587356,4533_68238_Anchor_shift+1.wav,4533_587356_Target_shift+1.wav
4533,-1,68238,587356,4533_68238_Anchor_shift-1.wav,4533_587356_Target_shift-1.wav
4615,0,6502,252973,4615_6502_Anchor_shift0.wav,4615_252973_Target_shift0.wav
4615,1,6502,252973,4615_6502_Anchor_shift+1.wav,4615_252973_Target_shift+1.wav
4615,-1,6502,252973,4615_6502_Anchor_shift-1.wav,4615_252973_Target_shift-1.wav
4637,0,971420,571410,4637_971420_Anchor_shift0.wav,4637_571410_Target_shift0.wav
4637,1,971420,571410,4637_971420_Anchor_shift+1.wav,4637_571410_Target_shift+1.wav
4637,-1,971420,571410,4637_971420_Anchor_shift-1.wav,4637_571410_Target_shift-1.wav
4642,0,1354800,1361106,4642_1354800_Anchor_shift0.wav,4642_1361106_Target_shift0.wav
4642,1,1354800,1361106,4642_1354800_Anchor_shift+1.wav,4642_1361106_Target_shift+1.wav
4642,-1,1354800,1361106,4642_1354800_Anchor_shift-1.wav,4642_1361106_Target_shift-1.wav
4670,0,4671,304887,4670_4671_Anchor_shift0.wav,4670_304887_Target_shift0.wav
4670,1,4671,304887,4670_4671_Anchor_shift+1.wav,4670_304887_Target_shift+1.wav
4670,-1,4671,304887,4670_4671_Anchor_shift-1.wav,4670_304887_Target_shift-1.wav
4690,0,469074,740851,4690_469074_Anchor_shift0.wav,4690_740851_Target_shift0.wav
4690,1,469074,740851,4690_469074_Anchor_shift+1.wav,4690_740851_Target_shift+1.wav
4690,-1,469074,740851,4690_469074_Anchor_shift-1.wav,4690_740851_Target_shift-1.wav
4696,0,659441,158355,4696_659441_Anchor_shift0.wav,4696_158355_Target_shift0.wav
4696,1,659441,158355,4696_659441_Anchor_shift+1.wav,4696_158355_Target_shift+1.wav
4696,-1,659441,158355,4696_659441_Anchor_shift-1.wav,4696_158355_Target_shift-1.wav
4702,0,571012,1053691,4702_571012_Anchor_shift0.wav,4702_1053691_Target_shift0.wav
4702,1,571012,1053691,4702_571012_Anchor_shift+1.wav,4702_1053691_Target_shift+1.wav
4702,-1,571012,1053691,4702_571012_Anchor_shift-1.wav,4702_1053691_Target_shift-1.wav
4730,0,5705,29241,4730_5705_Anchor_shift0.wav,4730_29241_Target_shift0.wav
4730,1,5705,29241,4730_5705_Anchor_shift+1.wav,4730_29241_Target_shift+1.wav
4730,-1,5705,29241,4730_5705_Anchor_shift-1.wav,4730_29241_Target_shift-1.wav
4762,0,405601,444300,4762_405601_Anchor_shift0.wav,4762_444300_Target_shift0.wav
4762,1,405601,444300,4762_405601_Anchor_shift+1.wav,4762_444300_Target_shift+1.wav
4762,-1,405601,444300,4762_405601_Anchor_shift-1.wav,4762_444300_Target_shift-1.wav
4781,0,1255038,1668799,4781_1255038_Anchor_shift0.wav,4781_1668799_Target_shift0.wav
4781,1,1255038,1668799,4781_1255038_Anchor_shift+1.wav,4781_1668799_Target_shift+1.wav
4781,-1,1255038,1668799,4781_1255038_Anchor_shift-1.wav,4781_1668799_Target_shift-1.wav
4824,0,585512,831808,4824_585512_Anchor_shift0.wav,4824_831808_Target_shift0.wav
4824,1,585512,831808,4824_585512_Anchor_shift+1.wav,4824_831808_Target_shift+1.wav
4824,-1,585512,831808,4824_585512_Anchor_shift-1.wav,4824_831808_Target_shift-1.wav
4837,0,1589162,128661,4837_1589162_Anchor_shift0.wav,4837_128661_Target_shift0.wav
4837,1,1589162,128661,4837_1589162_Anchor_shift+1.wav,4837_128661_Target_shift+1.wav
4837,-1,1589162,128661,4837_1589162_Anchor_shift-1.wav,4837_128661_Target_shift-1.wav
4878,0,352143,638402,4878_352143_Anchor_shift0.wav,4878_638402_Target_shift0.wav
4878,1,352143,638402,4878_352143_Anchor_shift+1.wav,4878_638402_Target_shift+1.wav
4878,-1,352143,638402,4878_352143_Anchor_shift-1.wav,4878_638402_Target_shift-1.wav
4922,0,703492,305093,4922_703492_Anchor_shift0.wav,4922_305093_Target_shift0.wav
4922,1,703492,305093,4922_703492_Anchor_shift+1.wav,4922_305093_Target_shift+1.wav
4922,-1,703492,305093,4922_703492_Anchor_shift-1.wav,4922_305093_Target_shift-1.wav
4929,0,429660,912470,4929_429660_Anchor_shift0.wav,4929_912470_Target_shift0.wav
4929,1,429660,912470,4929_429660_Anchor_shift+1.wav,4929_912470_Target_shift+1.wav
4929,-1,429660,912470,4929_429660_Anchor_shift-1.wav,4929_912470_Target_shift-1.wav
5316,0,1295007,931428,5316_1295007_Anchor_shift0.wav,5316_931428_Target_shift0.wav
5316,1,1295007,931428,5316_1295007_Anchor_shift+1.wav,5316_931428_Target_shift+1.wav
5316,-1,1295007,931428,5316_1295007_Anchor_shift-1.wav,5316_931428_Target_shift-1.wav
5339,0,615768,870616,5339_615768_Anchor_shift0.wav,5339_870616_Target_shift0.wav
5339,1,615768,870616,5339_615768_Anchor_shift+1.wav,5339_870616_Target_shift+1.wav
5339,-1,615768,870616,5339_615768_Anchor_shift-1.wav,5339_870616_Target_shift-1.wav
5363,0,43442,433931,5363_43442_Anchor_shift0.wav,5363_433931_Target_shift0.wav
5363,1,43442,433931,5363_43442_Anchor_shift+1.wav,5363_433931_Target_shift+1.wav
5363,-1,43442,433931,5363_43442_Anchor_shift-1.wav,5363_433931_Target_shift-1.wav
5502,0,359899,1371785,5502_359899_Anchor_shift0.wav,5502_1371785_Target_shift0.wav
5502,1,359899,1371785,5502_359899_Anchor_shift+1.wav,5502_1371785_Target_shift+1.wav
5502,-1,359899,1371785,5502_359899_Anchor_shift-1.wav,5502_1371785_Target_shift-1.wav
5572,0,815628,5572,5572_815628_Anchor_shift0.wav,5572_5572_Target_shift0.wav
5572,1,815628,5572,5572_815628_Anchor_shift+1.wav,5572_5572_Target_shift+1.wav
5572,-1,815628,5572,5572_815628_Anchor_shift-1.wav,5572_5572_Target_shift-1.wav
5588,0,1425275,1083211,5588_1425275_Anchor_shift0.wav,5588_1083211_Target_shift0.wav
5588,1,1425275,1083211,5588_1425275_Anchor_shift+1.wav,5588_1083211_Target_shift+1.wav
5588,-1,1425275,1083211,5588_1425275_Anchor_shift-1.wav,5588_1083211_Target_shift-1.wav
5595,0,479780,716721,5595_479780_Anchor_shift0.wav,5595_716721_Target_shift0.wav
5595,1,479780,716721,5595_479780_Anchor_shift+1.wav,5595_716721_Target_shift+1.wav
5595,-1,479780,716721,5595_479780_Anchor_shift-1.wav,5595_716721_Target_shift-1.wav
5652,0,510430,1048417,5652_510430_Anchor_shift0.wav,5652_1048417_Target_shift0.wav
5652,1,510430,1048417,5652_510430_Anchor_shift+1.wav,5652_1048417_Target_shift+1.wav
5652,-1,510430,1048417,5652_510430_Anchor_shift-1.wav,5652_1048417_Target_shift-1.wav
5669,0,1180784,713429,5669_1180784_Anchor_shift0.wav,5669_713429_Target_shift0.wav
5669,1,1180784,713429,5669_1180784_Anchor_shift+1.wav,5669_713429_Target_shift+1.wav
5669,-1,1180784,713429,5669_1180784_Anchor_shift-1.wav,5669_713429_Target_shift-1.wav
5674,0,1068235,1679737,5674_1068235_Anchor_shift0.wav,5674_1679737_Target_shift0.wav
5674,1,1068235,1679737,5674_1068235_Anchor_shift+1.wav,5674_1679737_Target_shift+1.wav
5674,-1,1068235,1679737,5674_1068235_Anchor_shift-1.wav,5674_1679737_Target_shift-1.wav
5777,0,691182,746042,5777_691182_Anchor_shift0.wav,5777_746042_Target_shift0.wav
5777,1,691182,746042,5777_691182_Anchor_shift+1.wav,5777_746042_Target_shift+1.wav
5777,-1,691182,746042,5777_691182_Anchor_shift-1.wav,5777_746042_Target_shift-1.wav
5851,0,447326,1266893,5851_447326_Anchor_shift0.wav,5851_1266893_Target_shift0.wav
5851,1,447326,1266893,5851_447326_Anchor_shift+1.wav,5851_1266893_Target_shift+1.wav
5851,-1,447326,1266893,5851_447326_Anchor_shift-1.wav,5851_1266893_Target_shift-1.wav
5854,0,945892,1077335,5854_945892_Anchor_shift0.wav,5854_1077335_Target_shift0.wav
5854,1,945892,1077335,5854_945892_Anchor_shift+1.wav,5854_1077335_Target_shift+1.wav
5854,-1,945892,1077335,5854_945892_Anchor_shift-1.wav,5854_1077335_Target_shift-1.wav
5919,0,589357,850131,5919_589357_Anchor_shift0.wav,5919_850131_Target_shift0.wav
5919,1,589357,850131,5919_589357_Anchor_shift+1.wav,5919_850131_Target_shift+1.wav
5919,-1,589357,850131,5919_589357_Anchor_shift-1.wav,5919_850131_Target_shift-1.wav
5948,0,33010,110338,5948_33010_Anchor_shift0.wav,5948_110338_Target_shift0.wav
5948,1,33010,110338,5948_33010_Anchor_shift+1.wav,5948_110338_Target_shift+1.wav
5948,-1,33010,110338,5948_33010_Anchor_shift-1.wav,5948_110338_Target_shift-1.wav
5973,0,824223,870158,5973_824223_Anchor_shift0.wav,5973_870158_Target_shift0.wav
5973,1,824223,870158,5973_824223_Anchor_shift+1.wav,5973_870158_Target_shift+1.wav
5973,-1,824223,870158,5973_824223_Anchor_shift-1.wav,5973_870158_Target_shift-1.wav
6085,0,6085,856523,6085_6085_Anchor_shift0.wav,6085_856523_Target_shift0.wav
6085,1,6085,856523,6085_6085_Anchor_shift+1.wav,6085_856523_Target_shift+1.wav
6085,-1,6085,856523,6085_6085_Anchor_shift-1.wav,6085_856523_Target_shift-1.wav
6097,0,1759174,753406,6097_1759174_Anchor_shift0.wav,6097_753406_Target_shift0.wav
6097,1,1759174,753406,6097_1759174_Anchor_shift+1.wav,6097_753406_Target_shift+1.wav
6097,-1,1759174,753406,6097_1759174_Anchor_shift-1.wav,6097_753406_Target_shift-1.wav
6114,0,394851,6143,6114_394851_Anchor_shift0.wav,6114_6143_Target_shift0.wav
6114,1,394851,6143,6114_394851_Anchor_shift+1.wav,6114_6143_Target_shift+1.wav
6114,-1,394851,6143,6114_394851_Anchor_shift-1.wav,6114_6143_Target_shift-1.wav
6173,0,31632,6173,6173_31632_Anchor_shift0.wav,6173_6173_Target_shift0.wav
6173,1,31632,6173,6173_31632_Anchor_shift+1.wav,6173_6173_Target_shift+1.wav
6173,-1,31632,6173,6173_31632_Anchor_shift-1.wav,6173_6173_Target_shift-1.wav
6207,0,987211,1095268,6207_987211_Anchor_shift0.wav,6207_1095268_Target_shift0.wav
6207,1,987211,1095268,6207_987211_Anchor_shift+1.wav,6207_1095268_Target_shift+1.wav
6207,-1,987211,1095268,6207_987211_Anchor_shift-1.wav,6207_1095268_Target_shift-1.wav
6220,0,411405,1444269,6220_411405_Anchor_shift0.wav,6220_1444269_Target_shift0.wav
6220,1,411405,1444269,6220_411405_Anchor_shift+1.wav,6220_1444269_Target_shift+1.wav
6220,-1,411405,1444269,6220_411405_Anchor_shift-1.wav,6220_1444269_Target_shift-1.wav
6279,0,343070,867498,6279_343070_Anchor_shift0.wav,6279_867498_Target_shift0.wav
6279,1,343070,867498,6279_343070_Anchor_shift+1.wav,6279_867498_Target_shift+1.wav
6279,-1,343070,867498,6279_343070_Anchor_shift-1.wav,6279_867498_Target_shift-1.wav
6328,0,65347,1143496,6328_65347_Anchor_shift0.wav,6328_1143496_Target_shift0.wav
6328,1,65347,1143496,6328_65347_Anchor_shift+1.wav,6328_1143496_Target_shift+1.wav
6328,-1,65347,1143496,6328_65347_Anchor_shift-1.wav,6328_1143496_Target_shift-1.wav
6347,0,6347,6348,6347_6347_Anchor_shift0.wav,6347_6348_Target_shift0.wav
6347,1,6347,6348,6347_6347_Anchor_shift+1.wav,6347_6348_Target_shift+1.wav
6347,-1,6347,6348,6347_6347_Anchor_shift-1.wav,6347_6348_Target_shift-1.wav
6451,0,1314791,673550,6451_1314791_Anchor_shift0.wav,6451_673550_Target_shift0.wav
6451,1,1314791,673550,6451_1314791_Anchor_shift+1.wav,6451_673550_Target_shift+1.wav
6451,-1,1314791,673550,6451_1314791_Anchor_shift-1.wav,6451_673550_Target_shift-1.wav
6475,0,697935,1629975,6475_697935_Anchor_shift0.wav,6475_1629975_Target_shift0.wav
6475,1,697935,1629975,6475_697935_Anchor_shift+1.wav,6475_1629975_Target_shift+1.wav
6475,-1,697935,1629975,6475_697935_Anchor_shift-1.wav,6475_1629975_Target_shift-1.wav
6477,0,955301,129497,6477_955301_Anchor_shift0.wav,6477_129497_Target_shift0.wav
6477,1,955301,129497,6477_955301_Anchor_shift+1.wav,6477_129497_Target_shift+1.wav
6477,-1,955301,129497,6477_955301_Anchor_shift-1.wav,6477_129497_Target_shift-1.wav
6485,0,758091,787340,6485_758091_Anchor_shift0.wav,6485_787340_Target_shift0.wav
6485,1,758091,787340,6485_758091_Anchor_shift+1.wav,6485_787340_Target_shift+1.wav
6485,-1,758091,787340,6485_758091_Anchor_shift-1.wav,6485_787340_Target_shift-1.wav
6509,0,217409,866862,6509_217409_Anchor_shift0.wav,6509_866862_Target_shift0.wav
6509,1,217409,866862,6509_217409_Anchor_shift+1.wav,6509_866862_Target_shift+1.wav
6509,-1,217409,866862,6509_217409_Anchor_shift-1.wav,6509_866862_Target_shift-1.wav
6569,0,17109,850378,6569_17109_Anchor_shift0.wav,6569_850378_Target_shift0.wav
6569,1,17109,850378,6569_17109_Anchor_shift+1.wav,6569_850378_Target_shift+1.wav
6569,-1,17109,850378,6569_17109_Anchor_shift-1.wav,6569_850378_Target_shift-1.wav
6596,0,102096,1117968,6596_102096_Anchor_shift0.wav,6596_1117968_Target_shift0.wav
6596,1,102096,1117968,6596_102096_Anchor_shift+1.wav,6596_1117968_Target_shift+1.wav
6596,-1,102096,1117968,6596_102096_Anchor_shift-1.wav,6596_1117968_Target_shift-1.wav
6616,0,1249549,6616,6616_1249549_Anchor_shift0.wav,6616_6616_Target_shift0.wav
6616,1,1249549,6616,6616_1249549_Anchor_shift+1.wav,6616_6616_Target_shift+1.wav
6616,-1,1249549,6616,6616_1249549_Anchor_shift-1.wav,6616_6616_Target_shift-1.wav
6628,0,171827,335674,6628_171827_Anchor_shift0.wav,6628_335674_Target_shift0.wav
6628,1,171827,335674,6628_171827_Anchor_shift+1.wav,6628_335674_Target_shift+1.wav
6628,-1,171827,335674,6628_171827_Anchor_shift-1.wav,6628_335674_Target_shift-1.wav
6715,0,1185862,702110,6715_1185862_Anchor_shift0.wav,6715_702110_Target_shift0.wav
6715,1,1185862,702110,6715_1185862_Anchor_shift+1.wav,6715_702110_Target_shift+1.wav
6715,-1,1185862,702110,6715_1185862_Anchor_shift-1.wav,6715_702110_Target_shift-1.wav
6722,0,23927,659222,6722_23927_Anchor_shift0.wav,6722_659222_Target_shift0.wav
6722,1,23927,659222,6722_23927_Anchor_shift+1.wav,6722_659222_Target_shift+1.wav
6722,-1,23927,659222,6722_23927_Anchor_shift-1.wav,6722_659222_Target_shift-1.wav
6760,0,1115882,1498249,6760_1115882_Anchor_shift0.wav,6760_1498249_Target_shift0.wav
6760,1,1115882,1498249,6760_1115882_Anchor_shift+1.wav,6760_1498249_Target_shift+1.wav
6760,-1,1115882,1498249,6760_1115882_Anchor_shift-1.wav,6760_1498249_Target_shift-1.wav
6764,0,428999,6764,6764_428999_Anchor_shift0.wav,6764_6764_Target_shift0.wav
6764,1,428999,6764,6764_428999_Anchor_shift+1.wav,6764_6764_Target_shift+1.wav
6764,-1,428999,6764,6764_428999_Anchor_shift-1.wav,6764_6764_Target_shift-1.wav
6771,0,1544806,690180,6771_1544806_Anchor_shift0.wav,6771_690180_Target_shift0.wav
6771,1,1544806,690180,6771_1544806_Anchor_shift+1.wav,6771_690180_Target_shift+1.wav
6771,-1,1544806,690180,6771_1544806_Anchor_shift-1.wav,6771_690180_Target_shift-1.wav
6774,0,1449888,583663,6774_1449888_Anchor_shift0.wav,6774_583663_Target_shift0.wav
6774,1,1449888,583663,6774_1449888_Anchor_shift+1.wav,6774_583663_Target_shift+1.wav
6774,-1,1449888,583663,6774_1449888_Anchor_shift-1.wav,6774_583663_Target_shift-1.wav
6777,0,6778,1451326,6777_6778_Anchor_shift0.wav,6777_1451326_Target_shift0.wav
6777,1,6778,1451326,6777_6778_Anchor_shift+1.wav,6777_1451326_Target_shift+1.wav
6777,-1,6778,1451326,6777_6778_Anchor_shift-1.wav,6777_1451326_Target_shift-1.wav
6859,0,875821,926868,6859_875821_Anchor_shift0.wav,6859_926868_Target_shift0.wav
6859,1,875821,926868,6859_875821_Anchor_shift+1.wav,6859_926868_Target_shift+1.wav
6859,-1,875821,926868,6859_875821_Anchor_shift-1.wav,6859_926868_Target_shift-1.wav
6872,0,1266275,1303837,6872_1266275_Anchor_shift0.wav,6872_1303837_Target_shift0.wav
6872,1,1266275,1303837,6872_1266275_Anchor_shift+1.wav,6872_1303837_Target_shift+1.wav
6872,-1,1266275,1303837,6872_1266275_Anchor_shift-1.wav,6872_1303837_Target_shift-1.wav
6874,0,260980,1134433,6874_260980_Anchor_shift0.wav,6874_1134433_Target_shift0.wav
6874,1,260980,1134433,6874_260980_Anchor_shift+1.wav,6874_1134433_Target_shift+1.wav
6874,-1,260980,1134433,6874_260980_Anchor_shift-1.wav,6874_1134433_Target_shift-1.wav
6895,0,301302,1643833,6895_301302_Anchor_shift0.wav,6895_1643833_Target_shift0.wav
6895,1,301302,1643833,6895_301302_Anchor_shift+1.wav,6895_1643833_Target_shift+1.wav
6895,-1,301302,1643833,6895_301302_Anchor_shift-1.wav,6895_1643833_Target_shift-1.wav
6991,0,6992,526380,6991_6992_Anchor_shift0.wav,6991_526380_Target_shift0.wav
6991,1,6992,526380,6991_6992_Anchor_shift+1.wav,6991_526380_Target_shift+1.wav
6991,-1,6992,526380,6991_6992_Anchor_shift-1.wav,6991_526380_Target_shift-1.wav
6996,0,210701,6996,6996_210701_Anchor_shift0.wav,6996_6996_Target_shift0.wav
6996,1,210701,6996,6996_210701_Anchor_shift+1.wav,6996_6996_Target_shift+1.wav
6996,-1,210701,6996,6996_210701_Anchor_shift-1.wav,6996_6996_Target_shift-1.wav
7009,0,1310713,7009,7009_1310713_Anchor_shift0.wav,7009_7009_Target_shift0.wav
7009,1,1310713,7009,7009_1310713_Anchor_shift+1.wav,7009_7009_Target_shift+1.wav
7009,-1,1310713,7009,7009_1310713_Anchor_shift-1.wav,7009_7009_Target_shift-1.wav
7034,0,1146074,7034,7034_1146074_Anchor_shift0.wav,7034_7034_Target_shift0.wav
